"usage_month","subscription_id","account_id","plan_tier","channel","billing_frequency","is_trial","mrr_amount","customer_status","usage_events","total_usage_count","total_usage_duration_secs","avg_usage_duration_secs","total_error_count","unique_features_used","used_beta_feature","churn_flag","engagement_score","engagement_tier","engagement_segment"
2023-10-01,S-79e254,A-474ad4,Pro,organic,annual,false,2597,Active,1,8,4576,4576.0000000000000000,1,1,0,false,18.58,2,Medium Engagement
2024-10-01,S-e195f5,A-956988,Enterprise,ads,monthly,false,2388,Active,1,8,4584,4584.0000000000000000,0,1,0,false,18.58,2,Medium Engagement
2023-05-01,S-0d8cfd,A-4ae22a,Pro,other,annual,false,294,Active,1,9,4077,4077.0000000000000000,3,1,0,false,18.58,2,Medium Engagement
2024-08-01,S-ec7c12,A-cbd1a3,Enterprise,other,monthly,false,1194,Active,1,9,4077,4077.0000000000000000,0,1,0,false,18.58,2,Medium Engagement
2024-10-01,S-9e6a18,A-7d514c,Pro,organic,monthly,false,1029,Active,1,8,4592,4592.0000000000000000,0,1,0,false,18.59,2,Medium Engagement
2023-07-01,S-c1eb68,A-81edc3,Basic,ads,monthly,false,608,Active,1,11,3091,3091.0000000000000000,0,1,0,false,18.59,2,Medium Engagement
2023-04-01,S-debbee,A-3a7284,Basic,organic,annual,false,1387,Churned,1,8,4592,4592.0000000000000000,0,1,0,true,18.59,2,Medium Engagement
2024-04-01,S-ce5e0e,A-158f4e,Pro,other,annual,false,2989,Active,1,9,4086,4086.0000000000000000,0,1,0,false,18.59,2,Medium Engagement
2023-09-01,S-b27c2f,A-625d0b,Pro,ads,monthly,false,833,Active,1,13,2093,2093.0000000000000000,3,1,0,false,18.59,2,Medium Engagement
2023-01-01,S-fee9c9,A-779e4e,Enterprise,organic,annual,false,1194,Active,1,13,2093,2093.0000000000000000,0,1,1,false,18.59,2,Medium Engagement
2024-06-01,S-7077ab,A-fda07f,Basic,partner,monthly,false,266,Active,1,11,3091,3091.0000000000000000,0,1,0,false,18.59,2,Medium Engagement
2024-10-01,S-85022b,A-d62e02,Basic,partner,monthly,false,114,Active,1,9,4086,4086.0000000000000000,0,1,0,false,18.59,2,Medium Engagement
2023-01-01,S-3012fa,A-902ef7,Pro,other,annual,false,4067,Active,1,8,4592,4592.0000000000000000,0,1,0,false,18.59,2,Medium Engagement
2023-07-01,S-adbb41,A-9289f6,Enterprise,event,annual,true,0,Active,1,10,3590,3590.0000000000000000,0,1,0,false,18.59,2,Medium Engagement
2024-10-01,S-d6d433,A-5247b3,Basic,partner,annual,true,0,Churned,1,10,3590,3590.0000000000000000,0,1,0,true,18.59,2,Medium Engagement
2024-06-01,S-a88ffd,A-cc102e,Pro,partner,annual,false,637,Active,1,8,4592,4592.0000000000000000,0,1,0,false,18.59,2,Medium Engagement
2023-05-01,S-f14c84,A-fa2041,Basic,organic,monthly,true,0,Active,1,11,3091,3091.0000000000000000,1,1,0,false,18.59,2,Medium Engagement
2023-01-01,S-ce5636,A-4c56c9,Basic,partner,annual,true,0,Active,1,11,3091,3091.0000000000000000,2,1,0,false,18.59,2,Medium Engagement
2024-09-01,S-d111f5,A-f03140,Basic,event,monthly,false,513,Active,1,11,3091,3091.0000000000000000,0,1,0,false,18.59,2,Medium Engagement
2023-12-01,S-47cfb3,A-22f2df,Basic,ads,annual,false,209,Active,1,9,4086,4086.0000000000000000,0,1,1,false,18.59,2,Medium Engagement
2023-12-01,S-1a2f35,A-832ec2,Basic,event,monthly,false,228,Active,1,10,3590,3590.0000000000000000,0,1,1,false,18.59,2,Medium Engagement
2023-06-01,S-0c63de,A-592832,Pro,organic,annual,false,882,Active,1,9,4086,4086.0000000000000000,0,1,0,false,18.59,2,Medium Engagement
2023-03-01,S-77befa,A-7e0a10,Basic,ads,monthly,false,874,Active,1,8,4592,4592.0000000000000000,0,1,0,false,18.59,2,Medium Engagement
2023-04-01,S-74be40,A-a8d89d,Enterprise,ads,monthly,false,2587,Active,1,13,2093,2093.0000000000000000,3,1,0,false,18.59,2,Medium Engagement
2023-06-01,S-f3ff06,A-249769,Pro,event,annual,false,392,Active,1,12,2592,2592.0000000000000000,2,1,0,false,18.59,2,Medium Engagement
2023-06-01,S-642365,A-bd4513,Basic,event,annual,false,950,Active,1,16,592,592.0000000000000000,1,1,0,false,18.59,2,Medium Engagement
2024-08-01,S-d0bb87,A-5f7781,Pro,other,annual,false,1078,Active,1,12,2604,2604.0000000000000000,0,1,0,false,18.60,2,Medium Engagement
2023-02-01,S-c3472f,A-038089,Pro,other,monthly,false,1764,Active,1,11,3102,3102.0000000000000000,2,1,0,false,18.60,2,Medium Engagement
2023-11-01,S-b23ec5,A-3be56b,Enterprise,event,annual,false,3582,Active,1,9,4104,4104.0000000000000000,0,1,0,false,18.60,2,Medium Engagement
2023-09-01,S-ce0d60,A-712426,Pro,other,annual,false,686,Active,1,11,3102,3102.0000000000000000,0,1,0,false,18.60,2,Medium Engagement
2023-06-01,S-244df8,A-94d3da,Basic,other,monthly,false,779,Active,1,8,4600,4600.0000000000000000,0,1,0,false,18.60,2,Medium Engagement
2024-10-01,S-78172b,A-f9cc74,Enterprise,partner,monthly,false,5970,Active,1,8,4600,4600.0000000000000000,0,1,1,false,18.60,2,Medium Engagement
2023-05-01,S-294d8b,A-9289f6,Enterprise,event,monthly,false,3383,Active,1,12,2604,2604.0000000000000000,1,1,0,false,18.60,2,Medium Engagement
2023-02-01,S-6b0789,A-34d880,Pro,ads,monthly,false,686,Active,1,11,3102,3102.0000000000000000,0,1,0,false,18.60,2,Medium Engagement
2024-07-01,S-864b0c,A-f25509,Enterprise,other,annual,false,6368,Active,1,14,1596,1596.0000000000000000,0,1,1,false,18.60,2,Medium Engagement
2023-08-01,S-013f5c,A-40de06,Pro,event,annual,true,0,Active,1,8,4600,4600.0000000000000000,0,1,0,false,18.60,2,Medium Engagement
2023-09-01,S-cd13b5,A-6e7827,Pro,other,monthly,false,1715,Active,1,8,4600,4600.0000000000000000,0,1,0,false,18.60,2,Medium Engagement
2024-04-01,S-3d4f7a,A-ed510f,Pro,partner,monthly,false,2058,Active,1,8,4600,4600.0000000000000000,0,1,0,false,18.60,2,Medium Engagement
2023-10-01,S-e43d0d,A-de24d5,Enterprise,other,annual,false,7363,Active,1,10,3600,3600.0000000000000000,0,1,0,false,18.60,2,Medium Engagement
2023-07-01,S-f24609,A-151c9a,Pro,ads,monthly,false,1421,Active,1,12,2604,2604.0000000000000000,0,1,0,false,18.60,2,Medium Engagement
2023-12-01,S-f1fa8b,A-ffc04f,Pro,ads,monthly,false,2695,Active,1,12,2604,2604.0000000000000000,1,1,0,false,18.60,2,Medium Engagement
2023-06-01,S-a36281,A-c45b23,Basic,partner,monthly,false,152,Active,1,11,3102,3102.0000000000000000,0,1,1,false,18.60,2,Medium Engagement
2023-05-01,S-91419b,A-94c3cd,Pro,other,annual,false,1813,Active,1,9,4095,4095.0000000000000000,0,1,0,false,18.60,2,Medium Engagement
2024-07-01,S-1d3a93,A-d82ef9,Enterprise,other,monthly,false,5174,Active,1,9,4095,4095.0000000000000000,0,1,0,false,18.60,2,Medium Engagement
2023-06-01,S-1d081a,A-ad3abd,Pro,event,annual,false,2156,Churned,1,11,3102,3102.0000000000000000,0,1,0,true,18.60,2,Medium Engagement
2023-03-01,S-95a570,A-56962b,Pro,partner,monthly,true,0,Churned,1,8,4600,4600.0000000000000000,0,1,0,true,18.60,2,Medium Engagement
2023-03-01,S-41d4ca,A-90a8c8,Pro,organic,monthly,true,0,Active,1,10,3600,3600.0000000000000000,0,1,0,false,18.60,2,Medium Engagement
2023-12-01,S-57cd05,A-8b0451,Basic,event,annual,false,779,Active,1,15,1095,1095.0000000000000000,0,1,0,false,18.60,2,Medium Engagement
2024-03-01,S-b76de2,A-993085,Pro,ads,annual,false,1519,Active,1,8,4600,4600.0000000000000000,1,1,0,false,18.60,2,Medium Engagement
2024-03-01,S-576519,A-cc98bc,Enterprise,ads,monthly,false,6368,Active,1,11,3102,3102.0000000000000000,1,1,0,false,18.60,2,Medium Engagement
2024-07-01,S-2574a3,A-40de06,Enterprise,event,annual,false,5572,Active,1,11,3102,3102.0000000000000000,0,1,0,false,18.60,2,Medium Engagement
2023-08-01,S-79ef9b,A-4e960a,Enterprise,other,annual,false,4577,Active,1,11,3102,3102.0000000000000000,0,1,0,false,18.60,2,Medium Engagement
2023-04-01,S-dcc084,A-526d93,Basic,organic,monthly,false,817,Active,1,9,4113,4113.0000000000000000,1,1,0,false,18.61,2,Medium Engagement
2023-09-01,S-9a6a1b,A-c16b88,Pro,event,annual,true,0,Active,1,9,4113,4113.0000000000000000,0,1,0,false,18.61,2,Medium Engagement
2024-11-01,S-28d64b,A-67be94,Basic,organic,monthly,false,494,Active,1,9,4113,4113.0000000000000000,2,1,0,false,18.61,2,Medium Engagement
2023-04-01,S-2dbf26,A-dfbd31,Pro,partner,annual,true,0,Active,1,8,4608,4608.0000000000000000,1,1,0,false,18.61,2,Medium Engagement
2023-11-01,S-86615c,A-592832,Enterprise,organic,monthly,false,5174,Active,1,14,1610,1610.0000000000000000,0,1,0,false,18.61,2,Medium Engagement
2024-10-01,S-393c51,A-ba6516,Basic,ads,annual,false,513,Active,1,9,4113,4113.0000000000000000,0,1,0,false,18.61,2,Medium Engagement
2024-01-01,S-6b534f,A-08e34e,Enterprise,event,monthly,false,2786,Active,1,10,3610,3610.0000000000000000,0,1,0,false,18.61,2,Medium Engagement
2024-07-01,S-e92512,A-0dbdc6,Basic,other,monthly,false,570,Active,1,8,4608,4608.0000000000000000,0,1,0,false,18.61,2,Medium Engagement
2024-06-01,S-26e8f0,A-d40bf7,Enterprise,organic,monthly,false,11741,Active,1,10,3610,3610.0000000000000000,0,1,0,false,18.61,2,Medium Engagement
2023-11-01,S-eed91a,A-22d9d2,Pro,event,monthly,false,1568,Churned,1,15,1110,1110.0000000000000000,0,1,1,true,18.61,2,Medium Engagement
2023-11-01,S-597873,A-05f0e5,Enterprise,partner,monthly,false,6368,Active,1,10,3610,3610.0000000000000000,0,1,0,false,18.61,2,Medium Engagement
2023-11-01,S-388f70,A-40a557,Pro,partner,annual,true,0,Active,1,11,3113,3113.0000000000000000,0,1,0,false,18.61,2,Medium Engagement
2024-11-01,S-bfc2c2,A-7f8241,Pro,organic,monthly,false,1666,Active,1,10,3610,3610.0000000000000000,0,1,0,false,18.61,2,Medium Engagement
2024-12-01,S-2dc98b,A-5a92e7,Pro,ads,annual,false,441,Active,1,10,3610,3610.0000000000000000,2,1,0,false,18.61,2,Medium Engagement
2023-08-01,S-9f7b07,A-42e5e1,Pro,ads,annual,false,490,Active,1,16,608,608.0000000000000000,4,1,0,false,18.61,2,Medium Engagement
2023-06-01,S-2ee7ec,A-c16101,Basic,other,monthly,false,228,Active,1,8,4608,4608.0000000000000000,0,1,0,false,18.61,2,Medium Engagement
2024-12-01,S-dc3e11,A-2f6a32,Pro,organic,monthly,false,931,Active,1,10,3610,3610.0000000000000000,0,1,0,false,18.61,2,Medium Engagement
2024-01-01,S-e505c1,A-8ae3fc,Pro,ads,annual,false,1666,Active,1,15,1110,1110.0000000000000000,4,1,0,false,18.61,2,Medium Engagement
2023-05-01,S-876f0b,A-4c56c9,Basic,partner,annual,false,171,Active,1,10,3610,3610.0000000000000000,0,1,0,false,18.61,2,Medium Engagement
2023-07-01,S-e4a862,A-3ce5b8,Enterprise,ads,annual,true,0,Active,1,10,3610,3610.0000000000000000,4,1,1,false,18.61,2,Medium Engagement
2023-02-01,S-4e4b10,A-4e631b,Basic,other,monthly,false,418,Active,1,9,4113,4113.0000000000000000,0,1,0,false,18.61,2,Medium Engagement
2023-08-01,S-1fb7ac,A-117171,Pro,organic,annual,false,2205,Churned,1,11,3113,3113.0000000000000000,0,1,0,true,18.61,2,Medium Engagement
2023-11-01,S-ccdc31,A-970c97,Pro,other,annual,false,931,Active,1,13,2106,2106.0000000000000000,0,1,0,false,18.61,2,Medium Engagement
2024-04-01,S-09cb75,A-c43359,Basic,organic,annual,false,722,Churned,1,9,4113,4113.0000000000000000,0,1,0,true,18.61,2,Medium Engagement
2023-02-01,S-22be2c,A-35083d,Enterprise,partner,monthly,false,9751,Active,1,14,1610,1610.0000000000000000,1,1,0,false,18.61,2,Medium Engagement
2023-08-01,S-2ecaea,A-756192,Enterprise,other,monthly,false,4975,Active,1,11,3124,3124.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2024-06-01,S-3d6b69,A-2446e3,Enterprise,organic,annual,false,5373,Active,1,13,2119,2119.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2024-11-01,S-c348d2,A-4a267b,Basic,other,annual,false,475,Active,1,13,2119,2119.0000000000000000,0,1,1,false,18.62,2,Medium Engagement
2023-12-01,S-79123c,A-4c38bc,Enterprise,event,annual,false,7164,Active,1,8,4624,4624.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2023-12-01,S-1d5f4e,A-ab438f,Pro,ads,monthly,false,637,Churned,1,10,3620,3620.0000000000000000,0,1,0,true,18.62,2,Medium Engagement
2024-11-01,S-7e1791,A-a6d261,Enterprise,other,annual,false,1791,Active,1,10,3620,3620.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2023-05-01,S-a4d69d,A-592832,Basic,organic,monthly,false,342,Active,1,8,4616,4616.0000000000000000,1,1,0,false,18.62,2,Medium Engagement
2023-09-01,S-6a02fe,A-35083d,Basic,partner,monthly,false,475,Active,1,11,3124,3124.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2023-06-01,S-0a8200,A-5b1bcd,Enterprise,organic,annual,false,14527,Active,1,17,119,119.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2024-02-01,S-462547,A-e2cd1b,Basic,other,annual,false,2261,Active,1,8,4616,4616.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2024-10-01,S-242e1b,A-313be3,Pro,partner,annual,false,2303,Active,1,9,4122,4122.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2024-03-01,S-ae7a5d,A-22f2df,Pro,ads,annual,false,735,Active,1,11,3124,3124.0000000000000000,1,1,0,false,18.62,2,Medium Engagement
2023-08-01,S-f9cb2b,A-6965e1,Enterprise,organic,annual,false,6766,Active,1,11,3124,3124.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2023-02-01,S-a805a5,A-2789e3,Basic,partner,monthly,false,627,Active,1,8,4624,4624.0000000000000000,3,1,0,false,18.62,2,Medium Engagement
2023-06-01,S-864b0c,A-f25509,Enterprise,other,annual,false,6368,Active,1,10,3620,3620.0000000000000000,0,1,1,false,18.62,2,Medium Engagement
2023-07-01,S-e0f238,A-463db0,Pro,partner,annual,false,1715,Active,1,11,3124,3124.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2023-10-01,S-02b3a1,A-e6afc1,Basic,ads,monthly,false,342,Active,1,9,4122,4122.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2024-10-01,S-091a8d,A-098560,Pro,ads,monthly,true,0,Active,1,12,2616,2616.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2023-05-01,S-a70baa,A-883b7d,Enterprise,other,annual,false,3383,Active,1,11,3124,3124.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2024-07-01,S-3867d6,A-e60f9d,Pro,other,annual,true,0,Active,1,12,2616,2616.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2023-04-01,S-056775,A-ee42db,Pro,ads,annual,false,5635,Active,1,14,1624,1624.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2023-12-01,S-01bbfe,A-50f3f7,Pro,partner,annual,false,1519,Active,1,11,3124,3124.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2024-01-01,S-a903ad,A-59f724,Pro,other,annual,false,1323,Active,1,13,2119,2119.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2023-06-01,S-761a0f,A-d792a6,Enterprise,organic,annual,false,12935,Active,1,13,2119,2119.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2024-07-01,S-43cd30,A-8145a0,Basic,partner,annual,true,0,Active,1,8,4616,4616.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2024-12-01,S-9925b9,A-cea1f0,Basic,event,annual,false,475,Active,1,14,1624,1624.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2023-05-01,S-dd8371,A-fa2041,Basic,organic,annual,false,285,Active,1,8,4616,4616.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2024-03-01,S-9c8d9e,A-5f2961,Pro,partner,monthly,false,1176,Active,1,10,3620,3620.0000000000000000,2,1,0,false,18.62,2,Medium Engagement
2023-12-01,S-017e33,A-f9cc74,Basic,partner,monthly,false,1007,Churned,1,10,3620,3620.0000000000000000,4,1,0,true,18.62,2,Medium Engagement
2024-02-01,S-4af421,A-6c093d,Basic,partner,monthly,false,513,Active,1,10,3620,3620.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2024-09-01,S-162e73,A-55f257,Enterprise,organic,annual,true,0,Active,1,8,4624,4624.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2023-05-01,S-f874e5,A-417d2f,Enterprise,partner,annual,false,10149,Active,1,9,4122,4122.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2024-06-01,S-b8d2f6,A-17939a,Basic,organic,monthly,true,0,Churned,1,8,4624,4624.0000000000000000,0,1,0,true,18.62,2,Medium Engagement
2023-01-01,S-684751,A-86cdb4,Basic,partner,monthly,false,323,Active,1,12,2616,2616.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2024-01-01,S-2c8143,A-9bfc9f,Pro,ads,monthly,true,0,Active,1,8,4624,4624.0000000000000000,0,1,0,false,18.62,2,Medium Engagement
2023-08-01,S-d4d459,A-2e4581,Enterprise,partner,monthly,false,5771,Active,1,12,2628,2628.0000000000000000,0,1,0,false,18.63,2,Medium Engagement
2024-08-01,S-d6aefa,A-65c341,Enterprise,ads,annual,false,16716,Active,1,9,4131,4131.0000000000000000,0,1,0,false,18.63,2,Medium Engagement
2024-04-01,S-e43d0d,A-de24d5,Enterprise,other,annual,false,7363,Active,1,10,3630,3630.0000000000000000,0,1,0,false,18.63,2,Medium Engagement
2024-08-01,S-2dbf26,A-dfbd31,Pro,partner,annual,true,0,Active,1,9,4131,4131.0000000000000000,0,1,0,false,18.63,2,Medium Engagement
2024-03-01,S-37bdb4,A-6dee43,Enterprise,other,annual,false,15920,Active,1,10,3630,3630.0000000000000000,0,1,0,false,18.63,2,Medium Engagement
2023-11-01,S-875cf3,A-54ecc2,Enterprise,partner,monthly,false,5970,Active,1,15,1125,1125.0000000000000000,1,1,0,false,18.63,2,Medium Engagement
2023-12-01,S-e195f5,A-956988,Enterprise,ads,monthly,false,2388,Active,1,10,3630,3630.0000000000000000,0,1,0,false,18.63,2,Medium Engagement
2024-07-01,S-3b5eb3,A-6f8ad2,Pro,organic,annual,true,0,Churned,1,12,2628,2628.0000000000000000,0,1,1,true,18.63,2,Medium Engagement
2023-11-01,S-2d7947,A-4e960a,Basic,other,annual,false,228,Active,1,9,4131,4131.0000000000000000,0,1,0,false,18.63,2,Medium Engagement
2023-03-01,S-de9e50,A-67be94,Basic,organic,annual,false,779,Active,1,12,2628,2628.0000000000000000,0,1,0,false,18.63,2,Medium Engagement
2023-11-01,S-e60ba0,A-d26ab4,Pro,organic,annual,true,0,Active,1,9,4131,4131.0000000000000000,0,1,0,false,18.63,2,Medium Engagement
2024-10-01,S-6f75be,A-65a46c,Enterprise,event,monthly,false,15522,Active,1,9,4131,4131.0000000000000000,0,1,0,false,18.63,2,Medium Engagement
2023-08-01,S-36c07b,A-2922b6,Pro,organic,annual,false,735,Active,1,12,2628,2628.0000000000000000,0,1,0,false,18.63,2,Medium Engagement
2024-09-01,S-fb9972,A-0158bb,Pro,partner,annual,false,2205,Active,1,8,4632,4632.0000000000000000,0,1,0,false,18.63,2,Medium Engagement
2023-06-01,S-76bf6c,A-1f559b,Pro,organic,annual,false,245,Active,1,13,2132,2132.0000000000000000,2,1,0,false,18.63,2,Medium Engagement
2023-07-01,S-e7a190,A-0a62f5,Basic,partner,annual,false,418,Active,1,12,2628,2628.0000000000000000,0,1,0,false,18.63,2,Medium Engagement
2023-05-01,S-482962,A-de24d5,Pro,other,annual,false,980,Active,1,8,4632,4632.0000000000000000,0,1,0,false,18.63,2,Medium Engagement
2023-10-01,S-dda23d,A-1b707d,Pro,organic,annual,false,343,Active,1,10,3630,3630.0000000000000000,0,1,1,false,18.63,2,Medium Engagement
2024-12-01,S-1ffdd8,A-ef84cf,Basic,partner,monthly,false,152,Active,1,10,3640,3640.0000000000000000,0,1,0,false,18.64,2,Medium Engagement
2024-03-01,S-54daa5,A-94f8c9,Enterprise,other,annual,false,7164,Active,1,12,2640,2640.0000000000000000,0,1,0,false,18.64,2,Medium Engagement
2023-08-01,S-0c47cb,A-b9eed8,Basic,organic,annual,false,266,Active,1,11,3135,3135.0000000000000000,0,1,0,false,18.64,2,Medium Engagement
2023-01-01,S-737a28,A-a1bbb6,Pro,organic,monthly,false,392,Active,1,17,136,136.0000000000000000,1,1,0,false,18.64,2,Medium Engagement
2024-09-01,S-7de656,A-f17767,Pro,event,annual,false,686,Churned,1,12,2640,2640.0000000000000000,0,1,0,true,18.64,2,Medium Engagement
2024-10-01,S-056775,A-ee42db,Pro,ads,annual,false,5635,Active,1,9,4140,4140.0000000000000000,0,1,0,false,18.64,2,Medium Engagement
2024-01-01,S-afc4cb,A-86fc1d,Basic,partner,monthly,false,494,Active,1,10,3640,3640.0000000000000000,0,1,0,false,18.64,2,Medium Engagement
2023-09-01,S-a9ca9b,A-b9eed8,Enterprise,organic,annual,false,3383,Active,1,9,4140,4140.0000000000000000,2,1,1,false,18.64,2,Medium Engagement
2023-11-01,S-cf72c8,A-2e3bad,Basic,other,annual,false,1159,Active,1,12,2640,2640.0000000000000000,0,1,0,false,18.64,2,Medium Engagement
2024-10-01,S-6cafdf,A-6f8ad2,Pro,organic,annual,false,343,Active,1,9,4140,4140.0000000000000000,1,1,0,false,18.64,2,Medium Engagement
2023-07-01,S-1f4db5,A-2e3bad,Enterprise,other,annual,false,12139,Active,1,17,136,136.0000000000000000,0,1,0,false,18.64,2,Medium Engagement
2024-03-01,S-7bd2d7,A-9b9fe9,Enterprise,other,monthly,false,9950,Active,1,9,4140,4140.0000000000000000,0,1,0,false,18.64,2,Medium Engagement
2024-09-01,S-ad1e4a,A-d3c88e,Basic,event,monthly,true,0,Active,1,15,1140,1140.0000000000000000,5,1,0,false,18.64,2,Medium Engagement
2024-01-01,S-5d6528,A-22d9d2,Enterprise,event,monthly,false,1592,Active,1,14,1638,1638.0000000000000000,0,1,0,false,18.64,2,Medium Engagement
2024-08-01,S-e14e00,A-a7bd4b,Pro,ads,monthly,false,294,Active,1,11,3135,3135.0000000000000000,0,1,0,false,18.64,2,Medium Engagement
2024-06-01,S-55d484,A-52dd88,Basic,ads,annual,true,0,Active,1,8,4640,4640.0000000000000000,2,1,0,false,18.64,2,Medium Engagement
2024-08-01,S-d619ad,A-bc4d48,Pro,ads,monthly,true,0,Active,1,11,3135,3135.0000000000000000,0,1,0,false,18.64,2,Medium Engagement
2023-03-01,S-af8f54,A-712426,Enterprise,other,monthly,false,1791,Churned,1,9,4140,4140.0000000000000000,0,1,0,true,18.64,2,Medium Engagement
2023-03-01,S-2632a2,A-5a3eb9,Basic,other,annual,false,342,Active,1,14,1638,1638.0000000000000000,1,1,0,false,18.64,2,Medium Engagement
2024-06-01,S-763d33,A-ef84cf,Basic,partner,annual,false,437,Active,1,10,3640,3640.0000000000000000,0,1,1,false,18.64,2,Medium Engagement
2024-06-01,S-934bd4,A-ccc747,Basic,event,annual,false,304,Active,1,10,3640,3640.0000000000000000,2,1,0,false,18.64,2,Medium Engagement
2023-08-01,S-88cb91,A-cab532,Pro,organic,annual,false,1715,Active,1,10,3640,3640.0000000000000000,1,1,0,false,18.64,2,Medium Engagement
2023-02-01,S-5b699e,A-b7b7b7,Basic,event,annual,false,456,Active,1,8,4640,4640.0000000000000000,3,1,0,false,18.64,2,Medium Engagement
2024-11-01,S-73cd99,A-726cfa,Enterprise,partner,monthly,true,0,Active,1,10,3640,3640.0000000000000000,0,1,0,false,18.64,2,Medium Engagement
2024-10-01,S-89e27e,A-94f8c9,Basic,other,monthly,false,247,Active,1,12,2640,2640.0000000000000000,1,1,0,false,18.64,2,Medium Engagement
2024-01-01,S-0ab4e8,A-6a4e2d,Pro,partner,monthly,false,784,Active,1,13,2145,2145.0000000000000000,1,1,0,false,18.65,2,Medium Engagement
2023-01-01,S-30bb47,A-c16cf7,Enterprise,event,annual,false,2587,Active,1,14,1652,1652.0000000000000000,0,1,0,false,18.65,2,Medium Engagement
2023-04-01,S-5eb846,A-2789e3,Pro,partner,monthly,false,539,Active,1,9,4149,4149.0000000000000000,3,1,0,false,18.65,2,Medium Engagement
2024-04-01,S-dbc1ca,A-8adedc,Enterprise,event,annual,false,2786,Active,1,8,4648,4648.0000000000000000,0,1,0,false,18.65,2,Medium Engagement
2023-02-01,S-3df0c3,A-922109,Basic,ads,annual,false,1368,Active,1,13,2145,2145.0000000000000000,0,1,0,false,18.65,2,Medium Engagement
2023-07-01,S-fc86d6,A-038089,Pro,other,annual,false,245,Active,1,8,4648,4648.0000000000000000,0,1,0,false,18.65,2,Medium Engagement
2023-08-01,S-26deeb,A-8adedc,Pro,event,annual,false,3332,Active,1,10,3650,3650.0000000000000000,0,1,0,false,18.65,2,Medium Engagement
2024-11-01,S-ebbda6,A-558c72,Pro,organic,annual,false,735,Active,1,11,3146,3146.0000000000000000,0,1,0,false,18.65,2,Medium Engagement
2024-08-01,S-e2d4e9,A-18793f,Basic,organic,monthly,true,0,Active,1,8,4648,4648.0000000000000000,0,1,0,false,18.65,2,Medium Engagement
2023-03-01,S-71466f,A-d5a319,Basic,other,annual,false,285,Active,1,10,3650,3650.0000000000000000,0,1,0,false,18.65,2,Medium Engagement
2023-12-01,S-a5cf6d,A-e51ec7,Enterprise,partner,monthly,false,4975,Active,1,8,4648,4648.0000000000000000,3,1,0,false,18.65,2,Medium Engagement
2023-06-01,S-86673a,A-ced9aa,Basic,other,monthly,false,418,Active,1,12,2652,2652.0000000000000000,0,1,0,false,18.65,2,Medium Engagement
2023-11-01,S-df69fe,A-e7a1e2,Enterprise,event,annual,false,8756,Active,1,9,4149,4149.0000000000000000,0,1,0,false,18.65,2,Medium Engagement
2023-04-01,S-c2168a,A-37f969,Basic,partner,monthly,false,570,Active,1,9,4149,4149.0000000000000000,1,1,0,false,18.65,2,Medium Engagement
2024-02-01,S-480226,A-7f6b86,Basic,partner,annual,false,855,Active,1,9,4149,4149.0000000000000000,0,1,0,false,18.65,2,Medium Engagement
2023-01-01,S-e36786,A-5b1bcd,Basic,organic,monthly,false,1387,Active,1,12,2652,2652.0000000000000000,0,1,0,false,18.65,2,Medium Engagement
2023-03-01,S-712e04,A-cc98bc,Basic,ads,monthly,true,0,Active,1,12,2652,2652.0000000000000000,0,1,0,false,18.65,2,Medium Engagement
2024-03-01,S-ed2593,A-e1b9cd,Pro,event,monthly,false,4900,Active,1,10,3650,3650.0000000000000000,0,1,0,false,18.65,2,Medium Engagement
2023-03-01,S-86fd71,A-0651a4,Enterprise,organic,annual,false,11940,Active,1,9,4149,4149.0000000000000000,0,1,0,false,18.65,2,Medium Engagement
2023-06-01,S-e78857,A-432483,Enterprise,ads,monthly,false,1990,Churned,1,9,4149,4149.0000000000000000,0,1,0,true,18.65,2,Medium Engagement
2024-03-01,S-37dc91,A-a1bbb6,Pro,organic,annual,true,0,Active,1,8,4648,4648.0000000000000000,0,1,0,false,18.65,2,Medium Engagement
